order_id,product_id,quantity,unit_price
ORD_00591,PROD_0010,5,308000
ORD_00591,PROD_0002,5,5027000
ORD_00592,PROD_0003,3,912000
ORD_00593,PROD_0006,4,268000
ORD_00593,PROD_0010,3,324000
ORD_00594,PROD_0009,4,494000
ORD_00594,PROD_0007,69,635000
ORD_00594,PROD_0012,15,1074000
ORD_00595,PROD_0007,4,636000
ORD_00595,PROD_0005,5,495000
ORD_00595,PROD_0001,2,2406000
ORD_00595,PROD_0003,4,875000
ORD_00595,PROD_0008,4,1189000
ORD_00596,PROD_0006,15,279000
ORD_00597,PROD_0001,4,2555000
ORD_00597,PROD_0012,5,1102000
ORD_00598,PROD_0005,56,497000
ORD_00598,PROD_0007,17,650000
ORD_00598,PROD_0002,2,4719000
ORD_00599,PROD_0011,3,753000
ORD_00600,PROD_0003,75,885000
ORD_00601,PROD_0007,15,595000
ORD_00601,PROD_0003,3,912000
ORD_00602,PROD_0011,1,749000
ORD_00602,PROD_0008,4,1161000
ORD_00602,PROD_0010,2,326000
ORD_00603,PROD_0001,17,2443000
ORD_00603,PROD_0007,4,650000
ORD_00604,PROD_0010,14,325000
ORD_00604,PROD_0003,5,859000
ORD_00604,PROD_0012,3,1113000
ORD_00605,PROD_0008,5,1184000
ORD_00605,PROD_0003,5,853000
ORD_00605,PROD_0002,2,4794000
ORD_00605,PROD_0001,3,2433000
ORD_00605,PROD_0011,6,726000
ORD_00606,PROD_0002,2,4877000
ORD_00607,PROD_0008,2,1220000
ORD_00607,PROD_0010,2,304000
ORD_00607,PROD_0003,5,914000
ORD_00607,PROD_0009,11,484000
ORD_00607,PROD_0006,12,289000
ORD_00608,PROD_0001,8,2400000
ORD_00608,PROD_0008,5,1253000
ORD_00608,PROD_0002,5,4572000
ORD_00608,PROD_0007,5,647000
ORD_00608,PROD_0004,2,365000
ORD_00609,PROD_0003,2,934000
ORD_00610,PROD_0003,1,897000
ORD_00611,PROD_0005,7,526000
ORD_00611,PROD_0003,5,913000
ORD_00612,PROD_0006,10,287000
ORD_00612,PROD_0012,5,1084000
ORD_00613,PROD_0003,1,904000
ORD_00613,PROD_0009,8,485000
ORD_00613,PROD_0005,6,516000
ORD_00613,PROD_0002,2,4684000
ORD_00613,PROD_0001,35,2529000
ORD_00613,PROD_0010,11,329000
ORD_00614,PROD_0006,10,276000
ORD_00615,PROD_0010,33,322000
ORD_00615,PROD_0012,1,1057000
ORD_00616,PROD_0006,1,290000
ORD_00616,PROD_0007,5,644000
ORD_00616,PROD_0012,4,1060000
ORD_00617,PROD_0002,3,4992000
ORD_00618,PROD_0001,2,2624000
ORD_00618,PROD_0012,2,1071000
ORD_00619,PROD_0009,99,501000
ORD_00619,PROD_0007,1,616000
ORD_00619,PROD_0010,1,310000
ORD_00620,PROD_0003,1,856000
ORD_00620,PROD_0005,4,519000
ORD_00620,PROD_0009,60,487000
ORD_00620,PROD_0002,3,4891000
ORD_00620,PROD_0001,14,2457000
ORD_00620,PROD_0012,3,1057000
ORD_00621,PROD_0003,5,878000
ORD_00622,PROD_0006,3,282000
ORD_00623,PROD_0002,1,4583000
ORD_00624,PROD_0006,5,287000
ORD_00624,PROD_0008,5,1254000
ORD_00624,PROD_0011,3,730000
ORD_00625,PROD_0004,5,353000
ORD_00625,PROD_0007,5,605000
ORD_00626,PROD_0002,70,4885000
ORD_00626,PROD_0005,3,504000
ORD_00626,PROD_0011,2,774000
ORD_00627,PROD_0012,3,1095000
ORD_00627,PROD_0008,20,1188000
ORD_00628,PROD_0001,2,2446000
ORD_00629,PROD_0010,97,316000
ORD_00629,PROD_0008,1,1186000
ORD_00629,PROD_0006,2,275000
ORD_00630,PROD_0010,4,313000
ORD_00630,PROD_0001,2,2533000
ORD_00630,PROD_0009,2,466000
ORD_00630,PROD_0011,2,766000
ORD_00631,PROD_0004,4,347000
ORD_00631,PROD_0003,1,911000
ORD_00631,PROD_0007,2,619000
ORD_00632,PROD_0008,2,1218000
ORD_00633,PROD_0012,82,1061000
ORD_00633,PROD_0011,5,717000
ORD_00633,PROD_0007,1,612000
ORD_00634,PROD_0002,4,4703000
ORD_00634,PROD_0005,11,534000
ORD_00635,PROD_0008,3,1195000
ORD_00635,PROD_0001,5,2603000
ORD_00635,PROD_0003,1,875000
ORD_00636,PROD_0009,5,500000
ORD_00636,PROD_0011,16,715000
ORD_00636,PROD_0008,2,1240000
ORD_00637,PROD_0010,3,311000
ORD_00638,PROD_0006,3,277000
ORD_00638,PROD_0008,4,1211000
ORD_00638,PROD_0005,1,531000
ORD_00638,PROD_0011,2,768000
ORD_00639,PROD_0004,4,359000
ORD_00639,PROD_0009,2,489000
ORD_00639,PROD_0005,19,522000
ORD_00640,PROD_0008,5,1240000
ORD_00640,PROD_0007,3,606000
ORD_00641,PROD_0007,3,627000
ORD_00641,PROD_0004,18,356000
ORD_00641,PROD_0011,4,725000
ORD_00642,PROD_0012,9,1127000
ORD_00643,PROD_0005,77,496000
ORD_00643,PROD_0006,5,282000
ORD_00643,PROD_0012,2,1114000
ORD_00643,PROD_0008,5,1176000
ORD_00644,PROD_0002,5,4620000
ORD_00645,PROD_0011,5,767000
ORD_00645,PROD_0003,5,885000
ORD_00645,PROD_0008,6,1173000
ORD_00646,PROD_0012,4,1138000
ORD_00647,PROD_0012,16,1115000
ORD_00648,PROD_0012,5,1134000
ORD_00649,PROD_0011,5,719000
ORD_00649,PROD_0003,4,912000
ORD_00649,PROD_0009,5,499000
ORD_00649,PROD_0008,3,1214000
ORD_00650,PROD_0001,12,2489000
ORD_00650,PROD_0009,4,500000
ORD_00651,PROD_0002,2,5004000
ORD_00651,PROD_0001,18,2543000
ORD_00651,PROD_0007,73,619000
ORD_00651,PROD_0011,1,756000
ORD_00651,PROD_0009,1,486000
ORD_00651,PROD_0006,2,282000
ORD_00652,PROD_0010,2,329000
ORD_00652,PROD_0005,2,521000
ORD_00652,PROD_0004,8,365000
ORD_00652,PROD_0002,2,4990000
ORD_00652,PROD_0012,5,1143000
ORD_00652,PROD_0011,3,742000
ORD_00653,PROD_0004,14,352000
ORD_00653,PROD_0006,3,273000
ORD_00653,PROD_0012,1,1090000
ORD_00654,PROD_0007,3,603000
ORD_00654,PROD_0002,4,4791000
ORD_00654,PROD_0004,68,343000
ORD_00654,PROD_0012,1,1079000
ORD_00655,PROD_0006,3,283000
ORD_00655,PROD_0009,3,468000
ORD_00655,PROD_0007,3,621000
ORD_00656,PROD_0002,17,5018000
ORD_00656,PROD_0007,42,593000
ORD_00656,PROD_0004,7,365000
ORD_00656,PROD_0012,1,1151000
ORD_00656,PROD_0010,2,334000
ORD_00657,PROD_0005,4,539000
ORD_00658,PROD_0010,16,305000
ORD_00659,PROD_0012,3,1107000
ORD_00659,PROD_0010,5,318000
ORD_00660,PROD_0008,50,1189000
ORD_00660,PROD_0011,4,723000
ORD_00660,PROD_0004,1,352000
ORD_00661,PROD_0007,2,607000
ORD_00661,PROD_0006,11,275000
ORD_00662,PROD_0004,52,352000
ORD_00662,PROD_0006,6,269000
ORD_00662,PROD_0003,10,916000
ORD_00662,PROD_0007,2,608000
ORD_00662,PROD_0008,8,1189000
ORD_00663,PROD_0010,3,307000
ORD_00663,PROD_0001,3,2438000
ORD_00663,PROD_0003,1,889000
ORD_00663,PROD_0011,2,743000
ORD_00664,PROD_0005,5,527000
ORD_00664,PROD_0009,1,464000
ORD_00665,PROD_0005,6,512000
ORD_00665,PROD_0006,2,266000
ORD_00665,PROD_0007,4,597000
ORD_00665,PROD_0011,3,783000
ORD_00665,PROD_0003,17,881000
ORD_00666,PROD_0007,4,649000
ORD_00666,PROD_0005,61,501000
ORD_00666,PROD_0003,50,849000
ORD_00666,PROD_0012,15,1154000
ORD_00667,PROD_0012,1,1085000
ORD_00667,PROD_0007,15,642000
ORD_00667,PROD_0003,2,876000
ORD_00668,PROD_0008,3,1176000
ORD_00668,PROD_0003,2,854000
ORD_00669,PROD_0003,3,913000
ORD_00669,PROD_0002,10,4806000
ORD_00669,PROD_0010,4,335000
ORD_00669,PROD_0001,3,2474000
ORD_00669,PROD_0012,9,1072000
ORD_00670,PROD_0005,2,504000
ORD_00670,PROD_0010,2,319000
ORD_00671,PROD_0005,3,510000
ORD_00671,PROD_0007,5,610000
ORD_00671,PROD_0001,4,2443000
ORD_00672,PROD_0006,5,273000
ORD_00672,PROD_0008,7,1150000
ORD_00673,PROD_0011,3,716000
ORD_00673,PROD_0006,14,270000
ORD_00673,PROD_0007,2,647000
ORD_00674,PROD_0012,6,1080000
ORD_00674,PROD_0005,4,517000
ORD_00675,PROD_0008,1,1141000
ORD_00676,PROD_0005,16,545000
ORD_00676,PROD_0006,3,286000
ORD_00677,PROD_0006,14,283000
ORD_00677,PROD_0003,96,920000
ORD_00677,PROD_0002,5,4634000
ORD_00678,PROD_0008,4,1147000
ORD_00678,PROD_0006,5,288000
ORD_00679,PROD_0011,14,768000
ORD_00680,PROD_0008,19,1260000
ORD_00681,PROD_0008,54,1254000
ORD_00682,PROD_0009,3,459000
ORD_00683,PROD_0009,3,483000
ORD_00684,PROD_0008,4,1200000
ORD_00685,PROD_0004,14,350000
ORD_00686,PROD_0010,1,323000
ORD_00686,PROD_0002,5,4979000
ORD_00686,PROD_0006,10,293000
ORD_00687,PROD_0006,4,269000
ORD_00687,PROD_0002,3,4974000
ORD_00687,PROD_0001,1,2515000
ORD_00688,PROD_0001,5,2541000
ORD_00688,PROD_0002,1,4905000
ORD_00689,PROD_0010,1,328000
ORD_00690,PROD_0012,5,1075000
ORD_00690,PROD_0001,1,2470000
ORD_00690,PROD_0003,3,890000
ORD_00691,PROD_0009,47,475000
ORD_00692,PROD_0011,5,771000
ORD_00692,PROD_0010,3,334000
ORD_00693,PROD_0001,8,2402000
ORD_00693,PROD_0010,2,315000
ORD_00694,PROD_0010,11,322000
ORD_00694,PROD_0008,8,1225000
ORD_00695,PROD_0003,1,917000
ORD_00695,PROD_0007,99,646000
ORD_00696,PROD_0005,4,508000
ORD_00696,PROD_0008,5,1205000
ORD_00696,PROD_0004,17,338000
ORD_00696,PROD_0001,2,2609000
ORD_00696,PROD_0007,52,601000
ORD_00697,PROD_0001,5,2576000
ORD_00698,PROD_0002,2,4768000
ORD_00698,PROD_0004,4,341000
ORD_00698,PROD_0007,4,649000
ORD_00698,PROD_0008,1,1220000
ORD_00699,PROD_0002,4,4837000
ORD_00699,PROD_0008,2,1169000
ORD_00700,PROD_0012,4,1062000
ORD_00701,PROD_0007,20,594000
ORD_00702,PROD_0005,2,527000
ORD_00702,PROD_0012,16,1084000
ORD_00702,PROD_0011,3,715000
ORD_00702,PROD_0008,8,1211000
ORD_00702,PROD_0010,5,314000
ORD_00702,PROD_0007,2,609000
ORD_00703,PROD_0004,14,339000
ORD_00703,PROD_0001,4,2448000
ORD_00704,PROD_0006,12,278000
ORD_00705,PROD_0006,71,292000
ORD_00706,PROD_0011,1,714000
ORD_00706,PROD_0002,1,4654000
ORD_00707,PROD_0005,3,506000
ORD_00708,PROD_0010,3,328000
ORD_00708,PROD_0001,4,2568000
ORD_00708,PROD_0006,13,268000
ORD_00708,PROD_0003,1,871000
ORD_00709,PROD_0006,2,291000
ORD_00709,PROD_0005,2,532000
ORD_00709,PROD_0010,5,315000
ORD_00709,PROD_0002,2,4891000
ORD_00710,PROD_0011,54,783000
ORD_00710,PROD_0010,84,310000
ORD_00710,PROD_0001,2,2440000
ORD_00711,PROD_0012,2,1076000
ORD_00712,PROD_0007,1,634000
ORD_00712,PROD_0003,4,855000
ORD_00712,PROD_0002,4,4979000
ORD_00712,PROD_0010,4,319000
ORD_00712,PROD_0011,5,777000
ORD_00713,PROD_0005,3,535000
ORD_00714,PROD_0003,3,895000
ORD_00715,PROD_0001,3,2620000
ORD_00715,PROD_0004,96,357000
ORD_00715,PROD_0007,3,598000
ORD_00715,PROD_0010,17,308000
ORD_00716,PROD_0005,13,508000
ORD_00717,PROD_0008,87,1208000
ORD_00718,PROD_0012,3,1095000
ORD_00719,PROD_0006,3,272000
ORD_00719,PROD_0007,78,633000
ORD_00719,PROD_0001,3,2522000
ORD_00719,PROD_0009,17,501000
ORD_00720,PROD_0007,5,633000
ORD_00720,PROD_0009,3,486000
ORD_00720,PROD_0001,5,2510000
ORD_00721,PROD_0004,4,351000
ORD_00722,PROD_0009,4,488000
ORD_00722,PROD_0002,3,4990000
ORD_00723,PROD_0004,3,361000
ORD_00723,PROD_0006,2,274000
ORD_00724,PROD_0002,2,4609000
ORD_00724,PROD_0004,5,347000
ORD_00724,PROD_0010,3,310000
ORD_00724,PROD_0011,3,715000
ORD_00725,PROD_0005,3,523000
ORD_00726,PROD_0003,1,865000
ORD_00726,PROD_0005,12,531000
ORD_00726,PROD_0001,5,2566000
ORD_00727,PROD_0003,1,913000
ORD_00727,PROD_0007,15,612000
ORD_00727,PROD_0011,2,750000
ORD_00728,PROD_0006,3,279000
ORD_00728,PROD_0009,30,497000
ORD_00728,PROD_0010,1,330000
ORD_00728,PROD_0008,4,1151000
ORD_00728,PROD_0004,8,361000
ORD_00728,PROD_0003,4,876000
ORD_00729,PROD_0004,79,336000
ORD_00729,PROD_0011,3,746000
ORD_00730,PROD_0009,3,473000
ORD_00730,PROD_0010,3,334000
ORD_00731,PROD_0005,19,529000
ORD_00731,PROD_0008,1,1157000
ORD_00731,PROD_0006,4,279000
ORD_00732,PROD_0003,2,925000
ORD_00732,PROD_0010,2,317000
ORD_00732,PROD_0007,1,629000
ORD_00732,PROD_0005,4,517000
ORD_00732,PROD_0012,85,1104000
ORD_00732,PROD_0001,5,2498000
ORD_00733,PROD_0005,8,524000
ORD_00733,PROD_0007,2,647000
ORD_00733,PROD_0002,1,4789000
ORD_00734,PROD_0007,3,632000
ORD_00735,PROD_0005,90,494000
ORD_00735,PROD_0007,2,631000
ORD_00736,PROD_0004,81,354000
ORD_00736,PROD_0012,2,1126000
ORD_00736,PROD_0008,3,1224000
ORD_00736,PROD_0005,1,504000
ORD_00736,PROD_0010,10,327000
ORD_00736,PROD_0002,3,4959000
ORD_00737,PROD_0007,52,650000
ORD_00737,PROD_0009,1,473000
ORD_00738,PROD_0012,2,1131000
ORD_00739,PROD_0008,4,1185000
ORD_00740,PROD_0004,3,364000
ORD_00741,PROD_0010,2,334000
ORD_00742,PROD_0012,32,1066000
ORD_00742,PROD_0001,3,2425000
ORD_00742,PROD_0008,1,1254000
ORD_00743,PROD_0011,5,763000
ORD_00743,PROD_0010,90,317000
ORD_00743,PROD_0002,1,4956000
ORD_00744,PROD_0011,2,768000
ORD_00744,PROD_0006,17,290000
ORD_00744,PROD_0010,3,336000
ORD_00744,PROD_0009,2,462000
ORD_00744,PROD_0005,36,495000
ORD_00745,PROD_0001,3,2419000
ORD_00745,PROD_0006,4,280000
ORD_00745,PROD_0012,15,1056000
ORD_00746,PROD_0002,1,4981000
ORD_00746,PROD_0004,59,334000
ORD_00747,PROD_0008,3,1245000
ORD_00748,PROD_0004,13,355000
ORD_00748,PROD_0005,1,495000
ORD_00748,PROD_0012,4,1138000
ORD_00749,PROD_0011,4,721000
ORD_00750,PROD_0011,13,737000
ORD_00750,PROD_0008,19,1215000
ORD_00750,PROD_0003,5,926000
ORD_00750,PROD_0010,16,328000
ORD_00751,PROD_0005,3,544000
ORD_00751,PROD_0006,3,285000
ORD_00752,PROD_0010,1,331000
ORD_00753,PROD_0008,3,1147000
ORD_00753,PROD_0001,1,2519000
ORD_00754,PROD_0003,19,877000
ORD_00754,PROD_0005,3,538000
ORD_00755,PROD_0005,4,504000
ORD_00755,PROD_0007,4,626000
ORD_00756,PROD_0012,2,1147000
ORD_00756,PROD_0002,3,4934000
ORD_00756,PROD_0006,61,279000
ORD_00756,PROD_0010,5,304000
ORD_00757,PROD_0006,13,272000
ORD_00758,PROD_0009,2,502000
ORD_00759,PROD_0001,1,2562000
ORD_00759,PROD_0007,1,627000
ORD_00759,PROD_0010,87,334000
ORD_00759,PROD_0008,29,1212000
ORD_00760,PROD_0011,1,787000
ORD_00760,PROD_0012,4,1060000
ORD_00760,PROD_0002,20,4635000
ORD_00761,PROD_0004,4,358000
ORD_00761,PROD_0006,5,291000
ORD_00761,PROD_0008,2,1145000
ORD_00762,PROD_0007,16,617000
ORD_00763,PROD_0007,4,623000
ORD_00763,PROD_0012,9,1133000
ORD_00763,PROD_0004,6,341000
ORD_00763,PROD_0001,3,2587000
ORD_00763,PROD_0005,9,515000
ORD_00763,PROD_0003,2,915000
ORD_00764,PROD_0011,4,726000
ORD_00765,PROD_0001,3,2497000
ORD_00766,PROD_0010,7,310000
ORD_00767,PROD_0008,98,1164000
ORD_00767,PROD_0007,2,637000
ORD_00768,PROD_0009,3,502000
ORD_00768,PROD_0003,11,865000
ORD_00768,PROD_0006,5,268000
ORD_00768,PROD_0012,5,1152000
ORD_00768,PROD_0001,30,2624000
ORD_00768,PROD_0011,67,740000
ORD_00769,PROD_0002,5,4587000
ORD_00769,PROD_0006,1,279000
ORD_00769,PROD_0009,75,483000
ORD_00770,PROD_0008,1,1149000
ORD_00770,PROD_0009,84,477000
ORD_00771,PROD_0010,11,335000
ORD_00771,PROD_0007,3,627000
ORD_00771,PROD_0006,5,280000
ORD_00772,PROD_0004,12,345000
ORD_00772,PROD_0011,5,718000
ORD_00773,PROD_0007,4,596000
ORD_00773,PROD_0011,5,739000
ORD_00774,PROD_0006,22,283000
ORD_00774,PROD_0008,7,1203000
ORD_00775,PROD_0011,2,716000
ORD_00776,PROD_0011,1,770000
ORD_00776,PROD_0001,5,2599000
ORD_00777,PROD_0009,18,483000
ORD_00778,PROD_0011,5,714000
ORD_00778,PROD_0004,8,341000
ORD_00779,PROD_0004,18,338000
ORD_00780,PROD_0009,13,457000
ORD_00780,PROD_0001,3,2416000
ORD_00780,PROD_0008,1,1189000
ORD_00781,PROD_0006,3,283000
ORD_00782,PROD_0005,4,506000
ORD_00782,PROD_0001,5,2414000
ORD_00783,PROD_0011,33,743000
ORD_00783,PROD_0006,1,275000
ORD_00783,PROD_0003,1,881000
ORD_00784,PROD_0003,3,927000
ORD_00784,PROD_0012,1,1131000
ORD_00784,PROD_0009,1,481000
ORD_00785,PROD_0001,2,2597000
ORD_00785,PROD_0005,2,513000
ORD_00785,PROD_0003,5,918000
ORD_00785,PROD_0004,4,338000
ORD_00786,PROD_0002,59,4895000
ORD_00787,PROD_0010,3,331000
ORD_00787,PROD_0008,5,1241000
ORD_00788,PROD_0008,1,1151000
ORD_00788,PROD_0001,59,2376000
ORD_00788,PROD_0007,24,614000
ORD_00788,PROD_0006,4,285000
ORD_00788,PROD_0003,1,913000
ORD_00789,PROD_0002,3,4579000
ORD_00790,PROD_0012,15,1072000
ORD_00790,PROD_0001,3,2565000
ORD_00790,PROD_0011,43,778000
ORD_00790,PROD_0008,4,1237000
ORD_00790,PROD_0003,2,857000
ORD_00791,PROD_0006,5,272000
ORD_00792,PROD_0001,4,2563000
ORD_00793,PROD_0006,3,290000
ORD_00793,PROD_0007,3,625000
ORD_00794,PROD_0012,14,1113000
ORD_00795,PROD_0007,1,630000
ORD_00795,PROD_0004,11,336000
ORD_00796,PROD_0007,4,610000
ORD_00797,PROD_0007,3,597000
ORD_00797,PROD_0006,3,292000
ORD_00798,PROD_0007,5,593000
ORD_00798,PROD_0009,4,465000
ORD_00799,PROD_0006,3,280000
ORD_00800,PROD_0008,8,1208000
ORD_00800,PROD_0005,5,516000
ORD_00801,PROD_0004,5,348000
ORD_00801,PROD_0001,3,2489000
ORD_00802,PROD_0008,8,1214000
ORD_00802,PROD_0005,2,518000
ORD_00803,PROD_0008,13,1179000
ORD_00803,PROD_0009,1,500000
ORD_00804,PROD_0001,5,2597000
ORD_00804,PROD_0003,1,914000
ORD_00805,PROD_0008,1,1210000
ORD_00805,PROD_0006,15,289000
ORD_00805,PROD_0002,85,4802000
ORD_00805,PROD_0005,4,528000
ORD_00805,PROD_0003,3,861000
ORD_00805,PROD_0009,2,463000
ORD_00806,PROD_0010,4,310000
ORD_00806,PROD_0006,3,280000
ORD_00807,PROD_0007,3,590000
ORD_00807,PROD_0009,4,470000
ORD_00808,PROD_0009,3,486000
ORD_00808,PROD_0004,22,342000
ORD_00808,PROD_0003,20,918000
ORD_00809,PROD_0011,4,716000
ORD_00810,PROD_0005,2,528000
ORD_00810,PROD_0009,5,495000
ORD_00810,PROD_0008,11,1206000
ORD_00810,PROD_0007,4,622000
ORD_00811,PROD_0005,2,499000
ORD_00812,PROD_0005,88,519000
ORD_00812,PROD_0011,10,749000
ORD_00812,PROD_0001,1,2520000
ORD_00812,PROD_0008,2,1170000
ORD_00812,PROD_0007,1,589000
ORD_00812,PROD_0010,1,306000
ORD_00813,PROD_0010,2,305000
ORD_00813,PROD_0006,7,286000
ORD_00813,PROD_0012,3,1124000
ORD_00813,PROD_0007,9,642000
ORD_00813,PROD_0005,4,539000
ORD_00813,PROD_0001,4,2464000
ORD_00814,PROD_0012,15,1072000
ORD_00815,PROD_0009,13,473000
ORD_00815,PROD_0006,5,283000
ORD_00815,PROD_0011,3,782000
ORD_00816,PROD_0011,5,761000
ORD_00816,PROD_0007,5,643000
ORD_00817,PROD_0002,40,4872000
ORD_00817,PROD_0009,75,483000
ORD_00817,PROD_0006,5,272000
ORD_00817,PROD_0011,3,752000
ORD_00818,PROD_0002,44,4560000
ORD_00819,PROD_0002,2,5007000
ORD_00819,PROD_0011,1,761000
ORD_00819,PROD_0004,3,365000
ORD_00819,PROD_0010,2,306000
ORD_00820,PROD_0009,1,460000
ORD_00820,PROD_0005,99,507000
ORD_00821,PROD_0002,5,4812000
ORD_00821,PROD_0012,5,1134000
ORD_00821,PROD_0004,4,347000
ORD_00822,PROD_0002,8,4586000
ORD_00823,PROD_0008,4,1231000
ORD_00824,PROD_0008,3,1171000
ORD_00824,PROD_0005,1,513000
ORD_00825,PROD_0007,15,615000
ORD_00825,PROD_0012,5,1121000
ORD_00825,PROD_0001,3,2479000
ORD_00826,PROD_0012,5,1105000
ORD_00827,PROD_0011,4,763000
ORD_00827,PROD_0003,4,915000
ORD_00827,PROD_0004,7,359000
ORD_00828,PROD_0007,3,625000
ORD_00828,PROD_0011,9,747000
ORD_00828,PROD_0005,100,539000
ORD_00828,PROD_0010,1,312000
ORD_00829,PROD_0005,3,533000
ORD_00829,PROD_0012,3,1108000
ORD_00829,PROD_0006,3,283000
ORD_00830,PROD_0005,4,539000
ORD_00830,PROD_0011,5,719000
ORD_00831,PROD_0012,12,1100000
ORD_00831,PROD_0001,3,2563000
ORD_00831,PROD_0006,3,279000
ORD_00831,PROD_0010,66,310000
ORD_00832,PROD_0001,1,2408000
ORD_00832,PROD_0008,5,1173000
ORD_00833,PROD_0010,3,310000
ORD_00834,PROD_0001,4,2524000
ORD_00835,PROD_0001,4,2416000
ORD_00835,PROD_0006,4,289000
ORD_00835,PROD_0005,3,541000
ORD_00836,PROD_0003,17,900000
ORD_00836,PROD_0012,2,1101000
ORD_00837,PROD_0007,1,651000
ORD_00837,PROD_0011,75,785000
ORD_00838,PROD_0003,3,903000
ORD_00838,PROD_0002,4,4729000
ORD_00839,PROD_0008,13,1141000
ORD_00840,PROD_0007,3,600000
ORD_00841,PROD_0012,5,1143000
ORD_00841,PROD_0003,27,907000
ORD_00842,PROD_0006,3,291000
ORD_00843,PROD_0006,1,267000
ORD_00843,PROD_0010,2,314000
ORD_00843,PROD_0012,17,1132000
ORD_00844,PROD_0001,20,2575000
ORD_00845,PROD_0001,3,2390000
ORD_00845,PROD_0007,2,641000
ORD_00845,PROD_0009,1,460000
ORD_00845,PROD_0012,3,1081000
ORD_00845,PROD_0005,1,527000
ORD_00846,PROD_0012,2,1130000
ORD_00846,PROD_0005,5,543000
ORD_00847,PROD_0005,5,506000
ORD_00847,PROD_0008,1,1173000
ORD_00848,PROD_0002,4,4959000
ORD_00848,PROD_0006,3,285000
ORD_00848,PROD_0005,3,536000
ORD_00848,PROD_0004,4,340000
ORD_00849,PROD_0005,5,523000
ORD_00850,PROD_0001,5,2471000
ORD_00850,PROD_0012,13,1054000
ORD_00850,PROD_0010,3,310000
ORD_00851,PROD_0006,95,282000
ORD_00851,PROD_0008,3,1173000
ORD_00852,PROD_0010,4,329000
ORD_00853,PROD_0007,4,622000
ORD_00854,PROD_0001,5,2582000
ORD_00854,PROD_0008,1,1154000
ORD_00855,PROD_0006,5,290000
ORD_00855,PROD_0009,4,465000
ORD_00855,PROD_0001,9,2590000
ORD_00856,PROD_0009,3,460000
ORD_00857,PROD_0004,20,363000
ORD_00857,PROD_0010,5,322000
ORD_00858,PROD_0007,18,599000
ORD_00859,PROD_0009,15,469000
ORD_00860,PROD_0009,3,467000
ORD_00860,PROD_0010,2,322000
ORD_00860,PROD_0004,16,337000
ORD_00860,PROD_0003,1,911000
ORD_00861,PROD_0008,14,1166000
ORD_00861,PROD_0011,20,759000
ORD_00862,PROD_0010,5,316000
ORD_00862,PROD_0004,2,356000
ORD_00863,PROD_0009,82,502000
ORD_00863,PROD_0011,5,759000
ORD_00864,PROD_0006,2,272000
ORD_00864,PROD_0010,3,330000
ORD_00865,PROD_0009,1,501000
ORD_00865,PROD_0002,98,4574000
ORD_00865,PROD_0010,3,333000
ORD_00865,PROD_0001,4,2573000
ORD_00866,PROD_0003,88,903000
ORD_00866,PROD_0010,5,314000
ORD_00866,PROD_0002,5,4934000
ORD_00866,PROD_0008,4,1199000
ORD_00866,PROD_0009,7,461000
ORD_00866,PROD_0007,9,596000
ORD_00867,PROD_0010,4,319000
ORD_00867,PROD_0002,5,4928000
ORD_00867,PROD_0005,14,494000
ORD_00867,PROD_0004,4,337000
ORD_00868,PROD_0007,3,643000
ORD_00868,PROD_0001,1,2441000
ORD_00869,PROD_0003,3,866000
ORD_00869,PROD_0006,2,270000
ORD_00870,PROD_0012,3,1138000
ORD_00871,PROD_0012,3,1154000
ORD_00871,PROD_0003,2,919000
ORD_00871,PROD_0006,1,289000
ORD_00872,PROD_0006,1,285000
ORD_00872,PROD_0008,24,1256000
ORD_00873,PROD_0008,92,1246000
ORD_00873,PROD_0007,4,613000
ORD_00873,PROD_0005,5,497000
ORD_00874,PROD_0004,2,364000
ORD_00875,PROD_0007,4,623000
ORD_00875,PROD_0002,4,4690000
ORD_00875,PROD_0006,1,271000
ORD_00876,PROD_0007,3,637000
ORD_00876,PROD_0008,1,1249000
ORD_00876,PROD_0009,15,471000
ORD_00877,PROD_0008,19,1247000
ORD_00877,PROD_0006,4,283000
ORD_00877,PROD_0007,4,638000
ORD_00877,PROD_0005,1,538000
ORD_00877,PROD_0010,1,313000
ORD_00877,PROD_0003,3,920000
ORD_00878,PROD_0004,4,366000
ORD_00879,PROD_0004,5,366000
ORD_00879,PROD_0009,4,491000
ORD_00880,PROD_0003,3,915000
ORD_00880,PROD_0011,2,767000
ORD_00880,PROD_0005,5,508000
ORD_00880,PROD_0004,5,359000
ORD_00880,PROD_0010,2,311000
ORD_00880,PROD_0009,4,479000
ORD_00881,PROD_0006,2,266000
ORD_00881,PROD_0003,18,924000
ORD_00881,PROD_0008,2,1233000
ORD_00882,PROD_0003,3,895000
ORD_00883,PROD_0003,17,922000
ORD_00883,PROD_0009,2,461000
ORD_00883,PROD_0011,3,758000
ORD_00884,PROD_0011,2,766000
ORD_00884,PROD_0007,1,603000
ORD_00884,PROD_0003,5,865000
ORD_00884,PROD_0001,4,2563000
ORD_00884,PROD_0010,4,333000
ORD_00885,PROD_0008,3,1195000
ORD_00885,PROD_0012,31,1047000
ORD_00885,PROD_0007,2,646000
ORD_00886,PROD_0004,3,361000
ORD_00887,PROD_0003,5,910000
ORD_00887,PROD_0006,4,271000
ORD_00888,PROD_0003,4,881000
ORD_00888,PROD_0011,3,735000
ORD_00889,PROD_0011,14,782000
